10800
[17, 24, 0, 12, 6, 8, 4, 12, 18, 21]
[4, 12, 17, 21, 24, 6, 0, 8, 12, 18]
[4, 12, 17, 21, 24, 6, 12, 8, 18, 0]
[18, 17, 4, 6, 8, 21, 0, 12, 12, 24]
[18, 17, 4, 6, 8, 21, 24, 0, 12, 12]
[18, 12, 0, 17, 8, 6, 4, 12, 21, 24]
[18, 12, 0, 17, 8, 6, 12, 24, 21, 4]
[12, 6, 8, 4, 21, 17, 0, 12, 18, 24]
[6, 4, 21, 18, 8, 17, 0, 12, 12, 24]
[6, 4, 21, 18, 8, 17, 0, 12, 24, 12]
[21, 24, 4, 12, 0, 8, 6, 12, 17, 18]
[21, 24, 4, 12, 0, 8, 17, 18, 12, 6]
[17, 12, 21, 4, 24, 12, 0, 6, 8, 18]
[24, 17, 12, 18, 4, 8, 0, 6, 12, 21]
[24, 17, 12, 18, 4, 8, 0, 21, 12, 6]
[18, 12, 24, 12, 21, 17, 0, 4, 6, 8]
[17, 12, 8, 6, 24, 21, 0, 4, 12, 18]
[12, 12, 18, 8, 17, 4, 0, 6, 21, 24]
[12, 12, 18, 8, 17, 4, 21, 0, 24, 6]
[24, 12, 8, 6, 21, 4, 0, 12, 17, 18]
[24, 12, 8, 6, 21, 4, 17, 18, 0, 12]
[18, 12, 0, 8, 4, 6, 12, 17, 21, 24]
[18, 12, 0, 8, 4, 6, 17, 21, 24, 12]
[0, 4, 17, 18, 12, 12, 6, 8, 21, 24]
[0, 4, 17, 18, 12, 12, 6, 21, 24, 8]
[21, 12, 12, 6, 4, 0, 8, 17, 18, 24]
[21, 12, 12, 6, 4, 0, 8, 17, 24, 18]
[12, 18, 4, 24, 12, 21, 0, 6, 8, 17]
[12, 18, 4, 24, 12, 21, 8, 17, 0, 6]
[6, 8, 17, 0, 12, 18, 4, 12, 21, 24]
[6, 8, 17, 0, 12, 18, 4, 12, 21, 24]
[0, 21, 12, 12, 6, 8, 4, 17, 18, 24]
[0, 21, 12, 12, 6, 8, 18, 24, 4, 17]
[21, 18, 8, 0, 24, 6, 4, 12, 12, 17]
[21, 18, 8, 0, 24, 6, 17, 12, 4, 12]
[18, 17, 12, 4, 12, 6, 0, 8, 21, 24]
[18, 17, 12, 4, 12, 6, 21, 24, 0, 8]
[24, 4, 8, 18, 21, 6, 0, 12, 12, 17]
[24, 4, 8, 18, 21, 6, 12, 12, 17, 0]
[17, 8, 4, 12, 6, 12, 0, 18, 21, 24]
[17, 8, 4, 12, 6, 12, 0, 24, 21, 18]
[18, 4, 21, 17, 12, 6, 0, 8, 12, 24]
[18, 4, 21, 17, 12, 6, 8, 24, 0, 12]
[12, 0, 12, 8, 17, 21, 4, 6, 18, 24]
[12, 0, 12, 8, 17, 21, 18, 24, 4, 6]
[8, 6, 12, 24, 4, 0, 12, 17, 18, 21]
[8, 6, 12, 24, 4, 0, 12, 21, 18, 17]
[21, 8, 6, 0, 24, 17, 4, 12, 12, 18]
[6, 17, 8, 12, 12, 4, 0, 18, 21, 24]
[6, 17, 8, 12, 12, 4, 18, 21, 24, 0]
[6, 21, 4, 12, 0, 12, 8, 17, 18, 24]
[6, 21, 4, 12, 0, 12, 8, 17, 24, 18]
[8, 6, 24, 4, 12, 18, 0, 12, 17, 21]
[6, 12, 24, 8, 21, 17, 0, 4, 12, 18]
[21, 8, 0, 6, 12, 12, 4, 17, 18, 24]
[21, 8, 0, 6, 12, 12, 4, 24, 17, 18]
[21, 18, 12, 24, 8, 6, 0, 4, 12, 17]
